governor.position,governor.word,governor.tag,governor.category,governors.parent.category,conjunction.word,conjunction.tag,coordination.category,coordinations.parent.category,antecedent.category,no.conjuncts,L.conjunct,L.category,L.head.word,L.head.tag,L.head.category,L.words,L.tokens,L.syllables,L.chars,R.conjunct,R.category,R.head.word,R.head.tag,R.head.category,R.words,R.tokens,R.syllables,R.chars,sentence,sent_id,double.governor
L,z,prep:gen:nwok,przyimek,fpm,i,conj,fno,fpm,fpm,2,Polski,fno,Polski,subst:sg:gen:f,formarzecz,1,1,2,6,zagranicy,fno,zagranicy,subst:sg:gen:f,formarzecz,1,1,4,9,Udział zgłosiło ponad 200 osób z Polski i zagranicy.,NKJP_1M_1305000001753/morph_1-p/morph_1.51-s,
L,wymiany,subst:sg:gen:f,formarzecz,fno,i,conj,fno,fno,fno,3,poglądów,fno,poglądów,subst:pl:gen:m3,formarzecz,1,1,3,8,wyników badań nad oddziaływaniem mediów,fno,wyników,subst:pl:gen:m3,formarzecz,5,5,13,39,"Konferencja będzie miejscem wymiany poglądów, doświadczeń i wyników badań nad oddziaływaniem mediów.",NKJP_1M_1305000001753/morph_1-p/morph_1.41-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,4,Zatrzymał doktorwagena przed samym wejściem,zdanie,Zatrzymał,praet:sg:m1:perf,formaczas,5,5,13,43,wszedł do królestwa Polizeiwachtmeistra Starkego,zdanie,wszedł,praet:sg:m1:perf,formaczas,5,5,16,48,"Zatrzymał doktorwagena przed samym wejściem, przywiązał lejce do barierki przy krawężniku, pogłaskał konia po chrapach i wszedł do królestwa Polizeiwachtmeistra Starkego.",NKJP_1M_2004000046/morph_4-p/morph_4.74-s,
0,,,,,a,conj,zdanie,wypowiedzenie,,2,Wymykała mu się,zdanie,Wymykała,praet:sg:f:imperf,formaczas,3,3,6,15,potem znów przyciskała do niego,zdanie,przyciskała,praet:sg:f:imperf,formaczas,5,5,10,31,"Wymykała mu się, a potem znów przyciskała do niego.",NKJP_1M_2001000014/morph_6-p/morph_6.55-s,
0,,,,,;,interp,fwe,ff,,2,oddał stryjowi latarnię,fwe,oddał,praet:sg:m1:perf,formaczas,3,3,8,23,na ziemi położył podłużny wąski przedmiot,fwe,położył,praet:sg:m1:perf,formaczas,6,6,13,41,Kaźmierz oddał stryjowi latarnię; na ziemi położył podłużny wąski przedmiot.,NKJP_1M_0302000000003/morph_10-p/morph_10.20-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,Przyklękli pobożnie,zdanie,Przyklękli,praet:pl:m1:perf,formaczas,2,2,6,19,weszli na stopnie ołtarza,zdanie,weszli,praet:pl:m1:perf,formaczas,4,4,8,25,Przyklękli pobożnie i weszli na stopnie ołtarza.,NKJP_1M_0302000000003/morph_10-p/morph_10.8-s,
L,ujrzy,fin:sg:ter:perf,formaczas,fwe,"nie..., lecz",conj,fpm,fl,zdanie,2,przez wizerunek,fpm,przez,prep:acc:nwok,przyimek,2,2,5,15,w rzeczywistości swojej,fpm,w,prep:loc:nwok,przyimek,3,3,8,23,"Tę chwałę, tę moc, ten czar macierzyński każdy człowiek ujrzy nie przez wizerunek, lecz w rzeczywistości swojej, gdy będzie zbawiony.",NKJP_1M_0302000000003/morph_14-p/morph_14.25-s,
R,ujrzy,fin:sg:ter:perf,formaczas,fwe,",",interp,fno,fw,zdanie,3,Tę chwałę,fno,chwałę,subst:sg:acc:f,formarzecz,2,2,3,9,ten czar macierzyński,fno,czar,subst:sg:acc:m3,formarzecz,3,3,6,21,"Tę chwałę, tę moc, ten czar macierzyński każdy człowiek ujrzy nie przez wizerunek, lecz w rzeczywistości swojej, gdy będzie zbawiony.",NKJP_1M_0302000000003/morph_14-p/morph_14.25-s,
0,,,,,i,conj,fwe,ff,,2,wyszła z ciała,fwe,wyszła,praet:sg:f:perf,formaczas,3,3,5,14,"jęła prosić Boga o rychłą śmierć, by prędzej tego szczęścia dostąpić",fwe,jęła,praet:sg:f:perf,formaczas,11,12,20,68,"Na to uprzytomnienie dusza pana Sapiehy wyszła z ciała i jęła prosić Boga o rychłą śmierć, by prędzej tego szczęścia dostąpić...",NKJP_1M_0302000000003/morph_14-p/morph_14.50-s,
0,,,,,ale,conj,zdanie,wypowiedzenie,,2,Jednej siostrze Placydzie mogłaby się zwierzyć,zdanie,by,qub,condaglt,6,7,13,46,"siostra Placyda odjechała do Łucka, błogosławiąc ją, Anusię, na odjezdnym",zdanie,odjechała,praet:sg:f:perf,formaczas,10,13,24,73,"Jednej siostrze Placydzie mogłaby się zwierzyć, ale siostra Placyda odjechała do Łucka, błogosławiąc ją, Anusię, na odjezdnym.",NKJP_1M_0302000000003/morph_20-p/morph_20.41-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Obdarował pan ojciec klasztor,zdanie,Obdarował,praet:sg:m1:perf,formaczas,4,4,9,29,obdarował,zdanie,obdarował,praet:sg:m1:perf,formaczas,1,1,4,9,"Obdarował pan ojciec klasztor, obdarował!",NKJP_1M_0302000000003/morph_20-p/morph_20.48-s,
0,,,,,i,conj,fno,fno,,2,zdrajcy,fno,zdrajcy,subst:pl:nom:m1,formarzecz,1,1,2,7,święci,fno,święci,subst:pl:nom:m1,formarzecz,1,1,2,6,"Ci wszyscy wielcy zdrajcy i święci polskiego kościoła, jedynego, w którego dogmaty mimo wszystko wierzył, nawet jeszcze teraz...",NKJP_1M_2001000019/morph_3-p/morph_3.76-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Mówił o swojej religijności w czasie panelowych dyskusji,zdanie,Mówił,praet:sg:m1:imperf,formaczas,8,8,20,56,pisał o niej w polemicznych artykułach,zdanie,pisał,praet:sg:m1:imperf,formaczas,6,6,13,38,"Mówił o swojej religijności w czasie panelowych dyskusji, pisał o niej w polemicznych artykułach.",NKJP_1M_2001000019/morph_2-p/morph_2.50-s,
0,,,,,ale,conj,zdanie,wypowiedzenie,,2,O tych rzeczach nie powinno się mówić zbyt wiele,zdanie,powinno,winien:sg:n:imperf,formaczas,9,9,14,48,to on sam przecież zaczął,zdanie,zaczął,praet:sg:m1:perf,formaczas,5,5,7,25,"O tych rzeczach nie powinno się mówić zbyt wiele, ale to on sam przecież zaczął.",NKJP_1M_2001000019/morph_2-p/morph_2.34-s,
L,Zapewnia,fin:sg:ter:imperf,formaczas,fwe,i,conj,fno,fw,zdanie,2,samorealizację,fno,samorealizację,subst:sg:acc:f,formarzecz,1,1,7,14,rozwój,fno,rozwój,subst:sg:acc:m3,formarzecz,1,1,2,6,- Zapewnia mi samorealizację i rozwój.,NKJP_1M_2002000196/morph_6-p/morph_6.72-s,
L,tragedii,subst:sg:gen:f,formarzecz,fno,i,conj,fwe,ff,fno,2,rozegrała się po meczu koszykówki,fwe,rozegrała,praet:sg:f:perf,formaczas,5,5,12,33,wywołała kilkudniowe zamieszki w mieście,fwe,wywołała,praet:sg:f:perf,formaczas,5,5,14,40,"Wizja miała zweryfikować zeznania świadków tragedii, która rozegrała się po meczu koszykówki i wywołała kilkudniowe zamieszki w mieście.",NKJP_1M_1305000001373/morph_1-p/morph_1.20-s,
L,podlega,fin:sg:ter:imperf,formaczas,fwe,i,conj,fno,fno,zdanie,2,zarządzanie ryzykiem kredytowym,fno,zarządzanie,ger:sg:nom:n:imperf:aff,formarzecz,3,3,11,31,komórka audytu wewnętrznego,fno,komórka,subst:sg:nom:f,formarzecz,3,3,10,27,"Rada nadzorcza informuje Komisję Nadzoru Bankowego także o członkach zarządu, którym w ramach podziału kompetencji podlega w szczególności zarządzanie ryzykiem kredytowym i komórka audytu wewnętrznego.",NKJP_1M_6101000034/morph_2-p/morph_2.54-s,
R,były,praet:pl:f:imperf,formaczas,fwe,i,conj,fno,fw,zdanie,2,poczucie krzywdy,fno,poczucie,subst:sg:nom:n,formarzecz,2,2,5,16,duma,fno,duma,subst:sg:nom:f,formarzecz,1,1,2,4,Ale poczucie krzywdy i duma były silniejsze niż zdrowy rozsądek.,NKJP_1M_2004000056/morph_8-p/morph_8.37-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,"Dozorca i drugi mężczyzna, stojący obok, wzięli kobietę pod ręce",zdanie,wzięli,praet:pl:m1:perf,formaczas,10,12,22,64,wyprowadzili na korytarz,zdanie,wyprowadzili,praet:pl:m1:perf,formaczas,3,3,9,24,"Dozorca i drugi mężczyzna, stojący obok, wzięli kobietę pod ręce i wyprowadzili na korytarz.",NKJP_1M_2004000056/morph_1-p/morph_1.33-s,
R,wzięli,praet:pl:m1:perf,formaczas,fwe,i,conj,fno,fw,zdanie,2,Dozorca,fno,Dozorca,subst:sg:nom:m1,formarzecz,1,1,3,7,"drugi mężczyzna, stojący obok,",fno,mężczyzna,subst:sg:nom:m1,formarzecz,4,6,10,30,"Dozorca i drugi mężczyzna, stojący obok, wzięli kobietę pod ręce i wyprowadzili na korytarz.",NKJP_1M_2004000056/morph_1-p/morph_1.33-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,Ludzie odeszli,zdanie,odeszli,praet:pl:m1:perf,formaczas,2,2,5,14,zwrócili się w stronę Wiktora,zdanie,zwrócili,praet:pl:m1:perf,formaczas,5,5,10,29,Ludzie odeszli i zwrócili się w stronę Wiktora.,NKJP_1M_2004000056/morph_5-p/morph_5.9-s,
L,przesuwa,fin:sg:ter:imperf,formaczas,fwe,lub,conj,fno,fno,zdanie,2,dźwignię,fno,dźwignię,subst:sg:acc:f,formarzecz,1,1,2,8,suwak,fno,suwak,subst:sg:acc:m3,formarzecz,1,1,2,5,"Zanim umieści się układ w gnieździe ZIF, przesuwa się dźwignię lub suwak z boku podstawki, co uwalnia zaciski.",NKJP_1M_6203010000158/morph_1-p/morph_1.21-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Wszystko to nie ma podstaw w Biblii,zdanie,ma,fin:sg:ter:imperf,formaczas,7,7,10,35,sąto tradycje ludzkie i praktyki wzięte z pogaństwa,zdanie,są~to,fin:pl:ter:imperf~pred,formaczas,8,9,17,51,"Wszystko to nie ma podstaw w Biblii, są to tradycje ludzkie i praktyki wzięte z pogaństwa.",NKJP_1M_forumowisko.pl_1684/morph_5-p/morph_5.78-s,
L,są~to,fin:pl:ter:imperf~pred,formaczas,fwe,i,conj,fno,fno,zdanie,2,tradycje ludzkie,fno,tradycje,subst:pl:nom:f,formarzecz,2,2,5,16,praktyki,fno,praktyki,subst:pl:nom:f,formarzecz,1,1,3,8,"Wszystko to nie ma podstaw w Biblii, są to tradycje ludzkie i praktyki wzięte z pogaństwa.",NKJP_1M_forumowisko.pl_1684/morph_5-p/morph_5.78-s,tak
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Zaprosimy cię na otwarcie,zdanie,Zaprosimy,fin:pl:pri:perf,formaczas,4,4,9,25,przysięgam,zdanie,przysięgam,fin:sg:pri:imperf,formaczas,1,1,3,10,"Zaprosimy cię na otwarcie, przysięgam.",NKJP_1M_2004000022/morph_9-p/morph_9.43-s,
L,by,qub,condaglt,formaczas,",",interp,fpt,fw,zdanie,2,śmieszne,fpt,śmieszne,adj:sg:nom:n:pos,formaprzym,1,1,2,8,groteskowe,fpt,groteskowe,adj:sg:nom:n:pos,formaprzym,1,1,4,10,"To byłoby śmieszne, groteskowe.",NKJP_1M_2004000022/morph_3-p/morph_3.31-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,Ariel podniósł na mnie wzrok,zdanie,podniósł,praet:sg:m1:perf:nagl,formaczas,5,5,7,28,pocałowaliśmy się,zdanie,pocałowali~śmy,praet:pl:m1:perf~aglt:pl:pri:imperf:nwok,formaczas,2,3,7,17,Ariel podniósł na mnie wzrok i pocałowaliśmy się.,NKJP_1M_2004000022/morph_8-p/morph_8.27-s,
0,,,,,ale,conj,zdanie,wypowiedzenie,,2,Nie ma tam figurki Napoleona,zdanie,ma,fin:sg:ter:imperf,formaczas,5,5,11,28,odczucia są podobne,zdanie,są,fin:pl:ter:imperf,formaczas,3,3,7,19,"Nie ma tam figurki Napoleona, ale odczucia są podobne.",NKJP_1M_1202900001007/morph_13-p/morph_13.51-s,
0,,,,,a,conj,zdanie,wypowiedzenie,,2,Nikt nie myśli o następstwach,zdanie,myśli,fin:sg:ter:imperf,formaczas,5,5,8,29,brak troski o środowisko widać na każdym kroku,zdanie,widać,pred,formaczas,8,8,15,46,"Nikt nie myśli o następstwach, a brak troski o środowisko widać na każdym kroku.",NKJP_1M_1202900001007/morph_22-p/morph_22.51-s,
L,pozostał,praet:sg:m3:perf,formaczas,fwe,i,conj,fno,fw,zdanie,2,wielki głos,fno,głos,subst:sg:nom:m3,formarzecz,2,2,3,11,spojrzenie uwiecznione na starych zdjęciach,fno,spojrzenie,subst:sg:nom:n,formarzecz,5,5,12,43,"Ta nieśmiała dziewczynka, z której do dziś pozostał wielki głos i spojrzenie uwiecznione na starych zdjęciach, była zapewne ostatnim romantycznym mitem życia nierozerwalnie splecionego z pracą artysty i zapewne ostatnim wielkim mitem Francji, bo po nim zapanowały już tylko mitologie codzienności.",NKJP_1M_1202900001007/morph_10-p/morph_10.45-s,
L,była,praet:sg:f:imperf,formaczas,fwe,i,conj,fno,fw,zdanie,2,zapewne ostatnim romantycznym mitem życia nierozerwalnie splecionego z pracą artysty,fno,mitem,subst:sg:inst:m3,formarzecz,10,10,29,84,zapewne ostatnim wielkim mitem Francji,fno,mitem,subst:sg:inst:m3,formarzecz,5,5,12,38,"Ta nieśmiała dziewczynka, z której do dziś pozostał wielki głos i spojrzenie uwiecznione na starych zdjęciach, była zapewne ostatnim romantycznym mitem życia nierozerwalnie splecionego z pracą artysty i zapewne ostatnim wielkim mitem Francji, bo po nim zapanowały już tylko mitologie codzienności.",NKJP_1M_1202900001007/morph_10-p/morph_10.45-s,
0,,,,,ale,conj,zdanie,wypowiedzenie,,2,W mieszkaniu stwierdzono brak niektórych wartościowych przedmiotów,zdanie,stwierdzono,imps:perf,formaczas,7,7,18,66,znalezione w kieszeni marynarki pieniądze (ok. 12 tys. zł) zdawały się wykluczać mord na tle rabunkowym,zdanie,zdawały,praet:pl:m3:imperf,formaczas,16,20,35,103,"W mieszkaniu stwierdzono brak niektórych wartościowych przedmiotów, ale znalezione w kieszeni marynarki pieniądze (ok. 12 tys. zł) zdawały się wykluczać mord na tle rabunkowym.",NKJP_1M_1202900001007/morph_4-p/morph_4.74-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,"Pisarz został kilkakrotnie uderzony tępym narzędziem w głowę, na szyi miał zadzierzgnięty pasek od spodni",zdanie,",",interp,spójnik,15,16,32,105,w plecy wbito mu sztylet,zdanie,wbito,imps:perf,formaczas,5,5,8,24,"Pisarz został kilkakrotnie uderzony tępym narzędziem w głowę, na szyi miał zadzierzgnięty pasek od spodni, w plecy wbito mu sztylet.",NKJP_1M_1202900001007/morph_4-p/morph_4.23-s,
R,",",interp,spójnik,zdanie,",",interp,fwe,ff,zdanie,2,został kilkakrotnie uderzony tępym narzędziem w głowę,fwe,został,praet:sg:m1:perf,formaczas,7,7,18,53,na szyi miał zadzierzgnięty pasek od spodni,fwe,miał,praet:sg:m1:imperf,formaczas,7,7,12,43,"Pisarz został kilkakrotnie uderzony tępym narzędziem w głowę, na szyi miał zadzierzgnięty pasek od spodni, w plecy wbito mu sztylet.",NKJP_1M_1202900001007/morph_4-p/morph_4.23-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,W Bieszczadach kupili nieruchomości po upadłej fabryce płyt wiórowych,zdanie,kupili,praet:pl:m1:perf,formaczas,9,9,23,69,ruszyli do Finlandii po maszyny,zdanie,ruszyli,praet:pl:m1:perf,formaczas,5,5,11,31,W Bieszczadach kupili nieruchomości po upadłej fabryce płyt wiórowych i ruszyli do Finlandii po maszyny.,NKJP_1M_1202900001007/morph_44-p/morph_44.68-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Adam po pobycie w Nowym Jorku nie mógł już w Krośnie złapać oddechu,zdanie,mógł,praet:sg:m1:imperf:nagl,formaczas,13,13,22,67,postanowił zbudować dom pod Krakowem,zdanie,postanowił,praet:sg:m1:perf,formaczas,5,5,12,36,"Adam po pobycie w Nowym Jorku nie mógł już w Krośnie złapać oddechu, postanowił zbudować dom pod Krakowem.",NKJP_1M_1202900001007/morph_44-p/morph_44.20-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,"Zniesienie kontroli granicznej na granicy z Litwą, Słowacją, Czechami i Niemcami nie oznacza likwidacji samej granicy",zdanie,oznacza,fin:sg:ter:imperf,formaczas,16,18,39,117,"zgodnie z polskim prawem przekraczając ją musimy posiadać paszport lub dowód osobisty, bo tylko na podstawie tych dokumentów można zidentyfikować naszą tożsamość i obywatelstwo",zdanie,musimy,fin:pl:pri:imperf,formaczas,24,25,58,176,"Zniesienie kontroli granicznej na granicy z Litwą, Słowacją, Czechami i Niemcami nie oznacza likwidacji samej granicy i zgodnie z polskim prawem przekraczając ją musimy posiadać paszport lub dowód osobisty, bo tylko na podstawie tych dokumentów można zidentyfikować naszą tożsamość i obywatelstwo.",NKJP_1M_1202900001007/morph_34-p/morph_34.45-s,
L,z,prep:inst:nwok,przyimek,fpm,i,conj,fno,fpm,fpm,4,Litwą,fno,Litwą,subst:sg:inst:f,formarzecz,1,1,2,5,Niemcami,fno,Niemcami,subst:pl:inst:n,formarzecz,1,1,3,8,"Zniesienie kontroli granicznej na granicy z Litwą, Słowacją, Czechami i Niemcami nie oznacza likwidacji samej granicy i zgodnie z polskim prawem przekraczając ją musimy posiadać paszport lub dowód osobisty, bo tylko na podstawie tych dokumentów można zidentyfikować naszą tożsamość i obywatelstwo.",NKJP_1M_1202900001007/morph_34-p/morph_34.45-s,
L,posiadać,inf:imperf,formaczas,fwe,lub,conj,fno,fw,fwe,2,paszport,fno,paszport,subst:sg:acc:m3,formarzecz,1,1,2,8,dowód osobisty,fno,dowód,subst:sg:acc:m3,formarzecz,2,2,6,14,"Zniesienie kontroli granicznej na granicy z Litwą, Słowacją, Czechami i Niemcami nie oznacza likwidacji samej granicy i zgodnie z polskim prawem przekraczając ją musimy posiadać paszport lub dowód osobisty, bo tylko na podstawie tych dokumentów można zidentyfikować naszą tożsamość i obywatelstwo.",NKJP_1M_1202900001007/morph_34-p/morph_34.45-s,
L,zidentyfikować,inf:perf,formaczas,fwe,i,conj,fno,fw,fwe,2,naszą tożsamość,fno,tożsamość,subst:sg:acc:f,formarzecz,2,2,5,15,obywatelstwo,fno,obywatelstwo,subst:sg:acc:n,formarzecz,1,1,5,12,"Zniesienie kontroli granicznej na granicy z Litwą, Słowacją, Czechami i Niemcami nie oznacza likwidacji samej granicy i zgodnie z polskim prawem przekraczając ją musimy posiadać paszport lub dowód osobisty, bo tylko na podstawie tych dokumentów można zidentyfikować naszą tożsamość i obywatelstwo.",NKJP_1M_1202900001007/morph_34-p/morph_34.45-s,
L,jest,fin:sg:ter:imperf,formaczas,fwe,ani,conj,fno,fw,zdanie,2,prawo jazdy,fno,prawo,subst:sg:nom:n,formarzecz,2,2,4,11,szkolna lub studencka legitymacja,fno,legitymacja,subst:sg:nom:f,formarzecz,4,4,11,33,Takim dokumentem nie jest prawo jazdy ani szkolna lub studencka legitymacja.,NKJP_1M_1202900001007/morph_34-p/morph_34.57-s,
R,legitymacja,subst:sg:nom:f,formarzecz,fno,lub,conj,fpt,fno,fno,2,szkolna,fpt,szkolna,adj:sg:nom:f:pos,formaprzym,1,1,2,7,studencka,fpt,studencka,adj:sg:nom:f:pos,formaprzym,1,1,3,9,Takim dokumentem nie jest prawo jazdy ani szkolna lub studencka legitymacja.,NKJP_1M_1202900001007/morph_34-p/morph_34.57-s,
L,na,prep:acc,przyimek,fpm,i,conj,fno,fpm,fpm,2,poinformowanie klientów o nadchodzących zmianach,fno,poinformowanie,ger:sg:acc:n:perf:aff,formarzecz,5,5,15,48,"zadanie im rutynowego pytania, czy chcą obniżki opłat roamingowych",fno,zadanie,ger:sg:acc:n:perf:aff,formarzecz,9,10,24,66,"Najpierw operatorzy będą mieli miesiąc na poinformowanie klientów o nadchodzących zmianach i zadanie im rutynowego pytania, czy chcą obniżki opłat roamingowych.",NKJP_1M_1202900001007/morph_33-p/morph_33.44-s,
R,opłaty,subst:pl:acc:f,formarzecz,fno,",",interp,fpt,fno,fno,2,nowe,fpt,nowe,adj:pl:acc:f:pos,formaprzym,1,1,2,4,korzystniejsze,fpt,korzystniejsze,adj:pl:acc:f:com,formaprzym,1,1,4,14,"Wówczas warto pospieszyć się z odpowiedzią, bo od złożenia takiej deklaracji operator w ciągu miesiąca musi wprowadzić nowe, korzystniejsze opłaty.",NKJP_1M_1202900001007/morph_33-p/morph_33.67-s,
L,dyktując,pcon:imperf,formaczas,fwe,albo,conj,fno,fw,fwe,2,dwa,fno,dwa,num:pl:acc:m3:congr,formalicz,1,1,1,3,trzy traktaty filozoficzne,fno,trzy,num:pl:acc:m3:congr,formalicz,3,3,9,26,"Jeszcze większe wrażenie na współczesnych sprawiał Tomasz z Akwinu, dyktując dwa albo trzy traktaty filozoficzne.",NKJP_1M_1202900001007/morph_26-p/morph_26.29-s,
0,,,,,a,conj,zdanie,wypowiedzenie,,2,Prezes ma całkowitą kontrolę nad swoją firmą,zdanie,ma,fin:sg:ter:imperf,formaczas,7,7,15,44,bezpośrednia władza premiera kończy się na progu jego sekretariatu,zdanie,kończy,fin:sg:ter:imperf,formaczas,9,9,22,66,"Prezes ma całkowitą kontrolę nad swoją firmą, a bezpośrednia władza premiera kończy się na progu jego sekretariatu.",NKJP_1M_1202900001007/morph_20-p/morph_20.80-s,
0,,,,,",",interp,zdanie,wypowiedzenie,,2,Prezes firmy może wyrzucić każdego pracownika,zdanie,może,fin:sg:ter:imperf,formaczas,6,6,16,45,premier większości nie może ruszyć,zdanie,może,fin:sg:ter:imperf,formaczas,5,5,10,34,"Prezes firmy może wyrzucić każdego pracownika, premier większości nie może ruszyć.",NKJP_1M_1202900001007/morph_20-p/morph_20.35-s,
0,,,,,i,conj,zdanie,wypowiedzenie,,2,Za oknem jakiś zbłąkany gołąb poślizgnął się na mokrym parapecie,zdanie,poślizgnął,praet:sg:m2:perf,formaczas,10,10,21,64,"teraz, drapiąc pazurkami o metal, usiłował złapać równowagę",zdanie,usiłował,praet:sg:m2:imperf,formaczas,8,10,21,59,"Za oknem jakiś zbłąkany gołąb poślizgnął się na mokrym parapecie i teraz, drapiąc pazurkami o metal, usiłował złapać równowagę.",NKJP_1M_2004000077/morph_1-p/morph_1.48-s,
0,,,,,a,conj,zdanie,wypowiedzenie,,2,Taki stosunek nie może sprzyjać należytemu rozwojowi myśli twórczej wśród pracowników Stoczni,zdanie,może,fin:sg:ter:imperf,formaczas,12,12,30,93,tym samym przynosi straty państwu,zdanie,przynosi,fin:sg:ter:imperf,formaczas,5,5,10,33,"Taki stosunek nie może sprzyjać należytemu rozwojowi myśli twórczej wśród pracowników Stoczni, a tym samym przynosi straty państwu.",NKJP_1M_1202900113/morph_8-p/morph_8.47-s,
L,zajmą,fin:pl:ter:perf,formaczas,fwe,i,conj,fps,fl,zdanie,2,szybko,fps,szybko,adv:pos,formaprzys,1,1,2,6,skutecznie,fps,skutecznie,adv:pos,formaprzys,1,1,3,10,"Należy oczekiwać, że sprawą tą zajmą się szybko i skutecznie odpowiednie czynniki.",NKJP_1M_1202900113/morph_8-p/morph_8.61-s,
0,,,,,i,conj,fwe,ff,,2,przygotowali,fwe,przygotowali,praet:pl:m1:perf,formaczas,1,1,5,12,przekazali,fwe,przekazali,praet:pl:m1:perf,formaczas,1,1,4,10,Podczas trzydniowego spotkania rektorzy przygotowali i przekazali premierowi J. Buzkowi propozycje poprawek do projektu ustawy o szkolnictwie wyższym.,NKJP_1M_1305000001812/morph_1-p/morph_1.20-s,
L,dziwakach,subst:pl:loc:m1,formarzecz,fno,a,conj,fzd,fno,fno,2,", których w okolicy nie brakło",fzd,brakło,praet:sg:n:perf,formaczas,6,6,11,30,których przygody tchnęły często humorem z epoki Seweryna Soplicy czy nawet Paska,fzd,tchnęły,praet:pl:f:imperf,formaczas,12,12,28,80,"Jego anegdoty traktowały o najrozmaitszych księżach dziwakach, których w okolicy nie brakło, a których przygody tchnęły często humorem z epoki Seweryna Soplicy czy nawet Paska.",NKJP_1M_1202900138/morph_1-p/morph_1.44-s,
L,epoki,subst:sg:gen:f,formarzecz,fno,czy,conj,fno,fno,fno,2,Seweryna Soplicy,fno,Seweryna,subst:sg:gen:m1,formarzecz,2,2,7,16,nawet Paska,fno,Paska,subst:sg:gen:m1,formarzecz,2,2,4,11,"Jego anegdoty traktowały o najrozmaitszych księżach dziwakach, których w okolicy nie brakło, a których przygody tchnęły często humorem z epoki Seweryna Soplicy czy nawet Paska.",NKJP_1M_1202900138/morph_1-p/morph_1.44-s,
R,dotyczy,fin:sg:ter:imperf,formaczas,fwe,lub,conj,fno,fno,zdanie,2,udziału,fno,udziału,subst:sg:gen:m3,formarzecz,1,1,3,7,zachowania się,fno,zachowania,ger:sg:gen:n:perf:aff,formarzecz,2,2,5,14,"Sędzia, którego udziału lub zachowania się w procesie poprzednim dotyczy skarga, wyłączony jest od orzekania w postępowaniu ze skargi o wznowienie.",NKJP_1M_6101000367/morph_7-p/morph_7.24-s,
